tweet_id,user,positive,negative,neutral,group,community,mention_type
1326671451244687360,robertjeffress,0.004037049598991871,0.9514472484588623,0.044515687972307205,trump_inside,trump,inside
1326705744134201344,robertjeffress,0.005579162854701281,0.9212838411331177,0.07313698530197144,trump_inside,trump,inside
1327400290182639621,robertjeffress,0.7941128611564636,0.006156480871140957,0.19973066449165344,trump_inside,trump,inside
1327366880735023105,robertjeffress,0.372877836227417,0.010072982870042324,0.6170492172241211,trump_inside,trump,inside
1329007721304252416,MagnumGun357,0.5383875966072083,0.01732739433646202,0.44428500533103943,trump_inside,trump,inside
1331032936687157250,MagnumGun357,0.06691251695156097,0.44514280557632446,0.48794466257095337,trump_inside,trump,inside
1326650183652941825,MagnumGun357,0.5604983568191528,0.02823789231479168,0.41126376390457153,trump_inside,trump,inside
1331024401471401984,MagnumGun357,0.17084302008152008,0.028904398903250694,0.8002525568008423,trump_inside,trump,inside
1323720458445926400,GodsFavTweeter,0.8790387511253357,0.004726130049675703,0.11623515188694,trump_inside,trump,inside
1327480081577553920,morfitt_j,0.9627404808998108,0.009288915432989597,0.02797064371407032,trump_inside,trump,inside
1327669605272330245,ElAmerican_,0.019151607528328896,0.6359102129936218,0.344938188791275,trump_inside,trump,inside
1325895734088982528,EpochTimes,0.010251801460981369,0.6250902414321899,0.3646579384803772,trump_inside,trump,inside
1326276166920056834,EpochTimes,0.11730004847049713,0.020618773996829987,0.8620811104774475,trump_inside,trump,inside
1327515302184140800,EpochTimes,0.12379857152700424,0.09445350617170334,0.7817478775978088,trump_inside,trump,inside
1326228286540668928,EpochTimes,0.006780063733458519,0.8517985939979553,0.1414213627576828,trump_inside,trump,inside
1324857502383607808,EpochTimes,0.019531456753611565,0.6125714182853699,0.367897093296051,trump_inside,trump,inside
1326997088467562501,EpochTimes,0.9632308483123779,0.0034459340386092663,0.0333232581615448,trump_inside,trump,inside
1325868334282240001,EpochTimes,0.052346330136060715,0.40742892026901245,0.5402247905731201,trump_inside,trump,inside
1325839982838370304,EpochTimes,0.014560509473085403,0.36222803592681885,0.6232113838195801,trump_inside,trump,inside
1324227334455521280,EpochTimes,0.5652519464492798,0.016202440485358238,0.4185456335544586,trump_inside,trump,inside
1326705706439946240,EpochTimes,0.9559586644172668,0.004362653940916061,0.03967873379588127,trump_inside,trump,inside
1324146382190612480,davidlitt,0.013155045919120312,0.8710911870002747,0.11575379222631454,trump_inside,trump,inside
1324125791521775616,davidlitt,0.10026136040687561,0.02586979977786541,0.8738688826560974,trump_inside,trump,inside
1324128159852363776,davidlitt,0.006315941922366619,0.8637844324111938,0.12989959120750427,trump_inside,trump,inside
1324828225156034562,LibertyBell1000,0.015826623886823654,0.7392771244049072,0.24489626288414001,trump_inside,trump,inside
1324323089887514625,LibertyBell1000,0.008451249450445175,0.8530137538909912,0.1385350078344345,trump_inside,trump,inside
1326981613796769792,WWG1WGA_WW,0.132901132106781,0.019628752022981644,0.8474701642990112,trump_inside,trump,inside
1330263701266575360,WWG1WGA_WW,0.9270381927490234,0.010639319196343422,0.06232251971960068,trump_inside,trump,inside
1330342490705178626,SummitOne,0.5351556539535522,0.1312616467475891,0.33358266949653625,trump_inside,trump,inside
1331032936687157250,swamp_nugget,0.06691251695156097,0.44514280557632446,0.48794466257095337,trump_inside,trump,inside
1325487558348902409,MalcolmOutLoud,0.08070982247591019,0.0158647820353508,0.9034253358840942,trump_inside,trump,inside
1327701001164500995,MalcolmOutLoud,0.6757164001464844,0.014178399927914143,0.31010520458221436,trump_inside,trump,inside
1330884836840574981,MalcolmOutLoud,0.963355541229248,0.004378245212137699,0.03226622939109802,trump_inside,trump,inside
1326916552789200897,MalcolmOutLoud,0.6305739879608154,0.02270420826971531,0.34672173857688904,trump_inside,trump,inside
1328068513672687621,rebeccasallen2,0.01297664549201727,0.8187360167503357,0.16828730702400208,trump_inside,trump,inside
1330718616044662787,JasonBermas,0.009857160039246082,0.843878984451294,0.14626389741897583,trump_inside,trump,inside
1324851312928935940,MajorPatriot,0.026052970439195633,0.20468644797801971,0.769260585308075,trump_inside,trump,inside
1327648157325545481,MajorPatriot,0.985111653804779,0.002516670385375619,0.01237163133919239,trump_inside,trump,inside
1323973442488717318,MajorPatriot,0.25763028860092163,0.10454564541578293,0.6378241181373596,trump_inside,trump,inside
1327780189422620672,MajorPatriot,0.009860034100711346,0.7111438512802124,0.27899613976478577,trump_inside,trump,inside
1324905879989260288,MajorPatriot,0.020902013406157494,0.5056145787239075,0.4734833836555481,trump_inside,trump,inside
1329594093773746177,MajorPatriot,0.16173721849918365,0.2057567834854126,0.6325060129165649,trump_inside,trump,inside
1327768684111273984,MajorPatriot,0.010314217768609524,0.8635119795799255,0.12617374956607819,trump_inside,trump,inside
1324851312928935940,MajorPatriot,0.026052970439195633,0.20468644797801971,0.769260585308075,trump_inside,trump,inside
1330342490705178626,MajorPatriot,0.5351556539535522,0.1312616467475891,0.33358266949653625,trump_inside,trump,inside
1324004698681204738,MajorPatriot,0.057341985404491425,0.6971574425697327,0.2455005794763565,trump_inside,trump,inside
1329826933396353025,imginamarie1,0.601416289806366,0.014983868226408958,0.38359981775283813,trump_inside,trump,inside
1330666053135970309,imginamarie1,0.9560331702232361,0.005293075926601887,0.0386737659573555,trump_inside,trump,inside
1326748574131122176,imginamarie1,0.7016546130180359,0.014215127564966679,0.2841302156448364,trump_inside,trump,inside
1318707303584047117,imginamarie1,0.6947967410087585,0.02812453731894493,0.2770787477493286,trump_inside,trump,inside
1325633447126310914,imginamarie1,0.8738259077072144,0.010449552908539772,0.11572450399398804,trump_inside,trump,inside
1329834803252772864,imginamarie1,0.4224371314048767,0.017585042864084244,0.5599778294563293,trump_inside,trump,inside
1329609983432933376,imginamarie1,0.02384583093225956,0.7988145351409912,0.17733964323997498,trump_inside,trump,inside
1325864521567703042,JBruman55,0.7778663039207458,0.009367907419800758,0.21276582777500153,trump_inside,trump,inside
1324564068649168898,VoteTrumpPics,0.6544559597969055,0.08451642841100693,0.26102760434150696,trump_inside,trump,inside
1329139461343547393,VoteTrumpPics,0.565419614315033,0.05006255581974983,0.3845178484916687,trump_inside,trump,inside
1328108509188288516,anitalou_,0.015214640647172928,0.7257838249206543,0.2590014934539795,trump_inside,trump,inside
1324781031568875520,RealWayneRoot,0.01774047315120697,0.7594873309135437,0.2227722555398941,trump_inside,trump,inside
1325632672631123969,RealWayneRoot,0.0115423034876585,0.9103707671165466,0.07808680832386017,trump_inside,trump,inside
1326447002629136385,RealWayneRoot,0.08081656694412231,0.03597971424460411,0.8832037448883057,trump_inside,trump,inside
1325570950109274114,RealWayneRoot,0.018304666504263878,0.7958843111991882,0.18581101298332214,trump_inside,trump,inside
1324562669412716545,realannapaulina,0.01767408847808838,0.3695873022079468,0.6127385497093201,trump_inside,trump,inside
1306349235898593282,realannapaulina,0.47587841749191284,0.04120084270834923,0.48292070627212524,trump_inside,trump,inside
1325990431457484800,WarKamikaze,0.9645100235939026,0.007368248421698809,0.0281217060983181,trump_inside,trump,inside
1329834803252772864,LilRichie420,0.4224371314048767,0.017585042864084244,0.5599778294563293,trump_inside,trump,inside
1323480302841438210,LilRichie420,0.09443740546703339,0.16788442432880402,0.7376781105995178,trump_inside,trump,inside
1330002680257896448,LilRichie420,0.2259221374988556,0.02037503756582737,0.7537028789520264,trump_inside,trump,inside
1324729517508874241,ANPNL05,0.07953757792711258,0.05367086082696915,0.8667916059494019,trump_inside,trump,inside
1324439432624308226,ANPNL05,0.6505915522575378,0.017950473353266716,0.3314580023288727,trump_inside,trump,inside
1323852993876447232,ANPNL05,0.970067024230957,0.005220985505729914,0.024711938574910164,trump_inside,trump,inside
1325413722165293057,jagraterol2,0.13158050179481506,0.031153090298175812,0.8372663855552673,trump_inside,trump,inside
1330717513211015169,JohnMStubbins,0.9691371321678162,0.006319697014987469,0.024543138220906258,trump_inside,trump,inside
1330937349178462209,JohnMStubbins,0.9097224473953247,0.00927936751395464,0.08099818974733353,trump_inside,trump,inside
1330681190735638528,JohnMStubbins,0.9431724548339844,0.0038159543182700872,0.053011562675237656,trump_inside,trump,inside
1330670223326900231,JohnMStubbins,0.10052704066038132,0.20983508229255676,0.6896377801895142,trump_inside,trump,inside
1330683697000013824,JohnMStubbins,0.14004012942314148,0.11739145219326019,0.7425683736801147,trump_inside,trump,inside
1325464718971166722,wainthepain01,0.00996000412851572,0.9225283861160278,0.06751155108213425,trump_inside,trump,inside
1329941282463084544,elect_snowball,0.44673895835876465,0.028095383197069168,0.5251656770706177,trump_inside,trump,inside
1327778418180714497,FromKalen,0.009860034100711346,0.7111438512802124,0.27899613976478577,trump_inside,trump,inside
1327769970743316482,FromKalen,0.2131347805261612,0.1249632015824318,0.6619020104408264,trump_inside,trump,inside
1327766863250644998,FromKalen,0.014166060835123062,0.5139512419700623,0.4718826711177826,trump_inside,trump,inside
1327750470530715648,RichieMcGinniss,0.011007019318640232,0.8768442273139954,0.11214879155158997,trump_inside,trump,inside
1329428005714845699,HermanM36169986,0.053534846752882004,0.0638941302895546,0.8825710415840149,trump_inside,trump,inside
1326929584097517568,Patrici15767099,0.009411128237843513,0.8195482492446899,0.1710405945777893,trump_inside,trump,inside
1326187970429407232,Patrici15767099,0.7276710867881775,0.013915625400841236,0.25841331481933594,trump_inside,trump,inside
1330664067476938752,Patrici15767099,0.1229313537478447,0.3474869430065155,0.5295817852020264,trump_inside,trump,inside
1330281794927796225,mcpaintdoctor,0.16264207661151886,0.07047045975923538,0.7668874859809875,trump_inside,trump,inside
1327349688282931200,mcpaintdoctor,0.8092795014381409,0.007059239782392979,0.18366126716136932,trump_inside,trump,inside
1327310271426289664,divulgacionfull,0.006864222697913647,0.9214970469474792,0.07163865864276886,trump_inside,trump,inside
1327532645656502272,MaryWarrick18,0.03052203357219696,0.7622177600860596,0.20726026594638824,trump_inside,trump,inside
1330894329603366913,august_1405,0.03334589675068855,0.758026123046875,0.20862799882888794,trump_inside,trump,inside
1330896762421309449,august_1405,0.13318201899528503,0.4396520256996155,0.4271659255027771,trump_inside,trump,inside
1330710757533569024,august_1405,0.28123193979263306,0.01578555814921856,0.702982485294342,trump_inside,trump,inside
1331048358996283394,august_1405,0.036447785794734955,0.1071389839053154,0.8564132452011108,trump_inside,trump,inside
1326049500142702592,ProjectVirginia,0.02730989083647728,0.32252833247184753,0.6501618027687073,trump_inside,trump,inside
1324373900436869120,ProjectVirginia,0.019730733707547188,0.6347341537475586,0.34553512930870056,trump_inside,trump,inside
1326506749600337920,ProjectVirginia,0.02287886291742325,0.5581042170524597,0.41901692748069763,trump_inside,trump,inside
1325643133216985088,ellymelly,0.020746523514389992,0.7539799213409424,0.22527359426021576,trump_inside,trump,inside
1330308793708769287,Solmemes1,0.010844952426850796,0.7066633105278015,0.2824918031692505,trump_inside,trump,inside
1330311685844897804,Solmemes1,0.062092334032058716,0.021022841334342957,0.9168847799301147,trump_inside,trump,inside
1326373718277414912,Solmemes1,0.028420697897672653,0.6210419535636902,0.35053732991218567,trump_inside,trump,inside
1324605797981040646,Solmemes1,0.9026521444320679,0.007695802021771669,0.08965210616588593,trump_inside,trump,inside
1327701001164500995,Solmemes1,0.6757164001464844,0.014178399927914143,0.31010520458221436,trump_inside,trump,inside
1331021134582583296,Solmemes1,0.024596374481916428,0.7262223958969116,0.24918122589588165,trump_inside,trump,inside
1329944423032107013,humbertotweets,0.06491526961326599,0.03051241859793663,0.9045722484588623,trump_inside,trump,inside
1330192766526218240,humbertotweets,0.07988426089286804,0.12010682374238968,0.8000089526176453,trump_inside,trump,inside
1323689019264425984,humbertotweets,0.9742507934570312,0.0046285358257591724,0.021120695397257805,trump_inside,trump,inside
1324755193917960192,JamieRoute,0.9825054407119751,0.003224048065021634,0.014270524494349957,trump_inside,trump,inside
1325608734203256832,MichaelBarden8,0.16726312041282654,0.14315645396709442,0.6895803809165955,trump_inside,trump,inside
1328861890492174340,CISAKrebs,0.014754115603864193,0.3617694675922394,0.623476505279541,trump_inside,trump,inside
1325373870082195460,FAustralians,0.06662410497665405,0.01898948848247528,0.9143863916397095,trump_inside,trump,inside
1329522197338202129,THeinrich22,0.9796519875526428,0.003933252301067114,0.016414791345596313,trump_inside,trump,inside
1289445683976482817,THeinrich22,0.01653255522251129,0.7824563384056091,0.20101110637187958,trump_inside,trump,inside
1324715939967995905,THeinrich22,0.08428048342466354,0.019548065960407257,0.8961713910102844,trump_inside,trump,inside
1325948438853390338,THeinrich22,0.08166827261447906,0.08076544851064682,0.8375662565231323,trump_inside,trump,inside
